"row_id" "bdmId" "NInCat" "hostFlag" "x" "y" "z" "np" "Mvir" "Mtot" "Rvir" "conc"
"11464" 11464 41603174015 3174015 -1 39.9375 173.708404541016 98.1780014038086 608 82379997184 98240004096 0.0957000032067299 38.0200004577637
"11465" 11465 41603177065 3177065 41603172532 39.8238983154297 173.572998046875 97.7843017578125 808 109499998208 175199993856 0.113799996674061 34.5099983215332
"11466" 11466 41603158955 3158955 41603172532 39.701099395752 173.503692626953 97.8498001098633 376 50950000640 72090001408 0.0830999985337257 13.2299995422363
"11467" 11467 41603161715 3161715 -1 39.1957015991211 173.237106323242 98.6232986450195 67 9079000064 9349999616 0.0438000001013279 18.3700008392334
"11468" 11468 41603172575 3172575 -1 39.3109016418457 173.596694946289 99.056999206543 51 6911000064 7317000192 0.0403000004589558 19.2600002288818
"11469" 11469 41603169845 3169845 -1 40.7095985412598 173.663604736328 98.8151016235352 130 17620000768 17620000768 0.0538999997079372 25.8799991607666
"11470" 11470 41603175795 3175795 -1 40.1762008666992 175.289596557617 98.6359024047852 23 3.116e+09 3.116e+09 0.0302000008523464 15.8400001525879
"11471" 11471 41603176325 3176325 -1 40.2962989807129 175.246704101562 98.5942001342773 101 13690000384 14499999744 0.0505999997258186 8.25399971008301
"11472" 11472 41603172525 3172525 41603172532 40.1269989013672 174.511093139648 97.7757034301758 260 35229999104 4.16e+10 0.0720999985933304 25.7299995422363
"11473" 11473 41603150775 3150775 41603172532 39.847900390625 174.148300170898 98.013801574707 106 14360000512 22489999360 0.0546000003814697 17.7999992370605
"11474" 11474 41603180255 3180255 41603172532 39.4875984191895 174.246994018555 97.8438034057617 975 132099997696 185000001536 0.0201999992132187 2.1710000038147
"11475" 11475 41603167235 3167235 41603172532 39.5009002685547 174.706893920898 97.9524002075195 236 31979999232 292100014080 0.13740000128746 79.9199981689453
"11476" 11476 41603177995 3177995 41603172532 39.2690010070801 174.460403442383 97.7437973022461 151 20459999232 49050001408 0.0689999982714653 43.7700004577637
"11477" 11477 41603182065 3182065 -1 39.3138999938965 175.093399047852 99.198600769043 19 2574000128 2846000128 0.0294000003486872 6.14900016784668
"11478" 11478 41603152995 3152995 -1 39.3615989685059 174.638702392578 98.8940963745117 460 62329999360 64229998592 0.0830999985337257 11.1400003433228
"11479" 11479 41603156555 3156555 -1 39.8819007873535 173.864196777344 98.8858032226562 22 2980999936 3.388e+09 0.031199999153614 11.7200002670288
"11480" 11480 41605012725 5012725 -1 39.7266998291016 173.555892944336 100.85359954834 68 9214000128 9349999616 0.0436000004410744 22.5300006866455
"11481" 11481 41605013205 5013205 -1 41.0377998352051 172.697402954102 101.3125 27 3659000064 3659000064 0.0320000015199184 9.23799991607666
"11482" 11482 41605011225 5011225 -1 42.6698989868164 174.322906494141 100.346603393555 33 4.472e+09 4.472e+09 0.0342000015079975 12.2200002670288
"11483" 11483 41605013825 5013825 -1 33.6758995056152 182.067596435547 101.566596984863 20 2710000128 2710000128 0.0288999993354082 2.25099992752075
"11484" 11484 41604995495 4995495 -1 33.538200378418 179.834899902344 101.885398864746 66 8942999552 9891999744 0.0445000007748604 53.3499984741211
"11485" 11485 41605020795 5020795 -1 33.5956993103027 180.279205322266 101.711601257324 75 1.016e+10 14629999616 0.0507000014185905 12.8000001907349
"11486" 11486 41605021375 5021375 41605020763 33.801700592041 180.397994995117 101.7333984375 45 6097999872 14090000384 0.0359999984502792 36.6300010681152
"11487" 11487 41605023715 5023715 41605020763 33.820499420166 180.592102050781 101.979797363281 308 41740001280 697200017408 0.0869000032544136 39.5499992370605
"11488" 11488 41605021345 5021345 -1 34.2541007995605 180.428497314453 101.711601257324 40 5420000256 5826999808 0.0373000018298626 13.960000038147
"11489" 11489 41605016725 5016725 -1 34.3813018798828 175.520599365234 101.87629699707 158 21410000896 22360000512 0.0584999993443489 17.7800006866455
"11490" 11490 41605015755 5015755 -1 33.1318016052246 175.734497070312 101.774299621582 95 12869999616 13420000256 0.0493000000715256 10.0600004196167
"11491" 11491 41605016755 5016755 -1 33.7532005310059 176.618606567383 101.730796813965 15 2.032e+09 2710000128 0.0288999993354082 10.210000038147
"11492" 11492 41605006135 5006135 -1 33.4687995910645 176.921295166016 101.904998779297 79 10700000256 11109999616 0.0463000014424324 26.0599994659424
"11493" 11493 41604995515 4995515 -1 34.1407012939453 179.184692382812 101.814300537109 30 4064999936 4878000128 0.0351999998092651 14.3199996948242
"11494" 11494 41605008975 5008975 -1 32.8834991455078 177.870101928711 101.585800170898 48 6.504e+09 7317000192 0.0403000004589558 24.8099994659424
"11495" 11495 41605018475 5018475 -1 31.9860000610352 177.819396972656 101.653900146484 25 3.388e+09 3523000064 0.0318000018596649 10.3900003433228
"11496" 11496 41604995805 4995805 -1 31.520299911499 179.637405395508 101.112602233887 111 1.504e+10 16120000512 0.0524000003933907 24.6399993896484
"11497" 11497 41605011235 5011235 -1 31.7171993255615 179.299697875977 100.821502685547 1173 158899994624 171299995648 0.115299999713898 22.25
"11498" 11498 41605017945 5017945 -1 31.3584003448486 179.042007446289 100.858001708984 40 5420000256 6232999936 0.0381999984383583 19.7800006866455
"11499" 11499 41605020745 5020745 -1 32.3787002563477 179.110900878906 101.562400817871 204 27640000512 28049999872 0.0631000027060509 12.7200002670288
"11500" 11500 41604995325 4995325 41603170176 32.7971000671387 179.096694946289 100.964202880859 48 6.504e+09 8265999872 0.0355999991297722 12.7700004577637
"11501" 11501 41603166125 3166125 41603170176 33.1134986877441 179.262603759766 99.8604965209961 41 5555999744 13959999488 0.0125000001862645 13.7799997329712
"11502" 11502 41605012255 5012255 41603170176 32.9799995422363 179.638305664062 100.071701049805 127 17209999360 6628999954432 0.115000002086163 83.5599975585938
"11503" 11503 41603182655 3182655 41603170176 33.1251983642578 179.576202392578 99.875 65 8807999488 128999997440 0.0346999987959862 11.4799995422363
"11504" 11504 41605013745 5013745 41603170176 33.1771011352539 179.536804199219 100.064598083496 468 63419998208 85770002432 0.0166999995708466 2.74000000953674
"11505" 11505 41605002285 5002285 41603170176 32.8326988220215 179.392303466797 100.071998596191 216 29269999616 180199997440 0.0751999989151955 26.0699996948242
"11506" 11506 41603182235 3182235 41603170176 32.9714012145996 178.835800170898 99.7424011230469 117 15850000384 178200002560 0.0359999984502792 22.7900009155273
"11507" 11507 41603181825 3181825 41603170176 32.3245010375977 179.136505126953 99.9418029785156 79 10700000256 15850000384 0.0428000018000603 31.9300003051758
"11508" 11508 41605015255 5015255 41603170176 32.4757995605469 178.776901245117 100.054100036621 248 3.36e+10 52709998592 0.0772999972105026 14.0600004196167
"11509" 11509 41604995915 4995915 41603170176 32.3800010681152 179.194702148438 100.492698669434 234 31709999104 44309999616 0.0715999975800514 16.4799995422363
"11510" 11510 41605010375 5010375 41603170176 32.614200592041 178.376907348633 100.151496887207 82 11109999616 15450000384 0.0467999987304211 34.3800010681152
"11511" 11511 41603167285 3167285 41603170176 32.5856018066406 177.875701904297 99.6539993286133 90 12199999488 41459998720 0.0711999982595444 61.5699996948242
"11512" 11512 41604995945 4995945 -1 31.4740009307861 178.457901000977 100.415298461914 34 4607000064 4878000128 0.0351999998092651 12.6300001144409
"11513" 11513 41604995735 4995735 -1 31.5718002319336 178.158401489258 100.232002258301 74 10030000128 11649999872 0.0469999983906746 14.9899997711182
"11514" 11514 41603168795 3168795 -1 31.4274005889893 178.888397216797 99.9637985229492 185 25070000128 27509999616 0.0627000033855438 22.4300003051758
"11515" 11515 41603181195 3181195 -1 31.6574001312256 179.341201782227 99.4613037109375 346 46879997952 66669998080 0.0842000022530556 53.9700012207031
"11516" 11516 41603151895 3151895 -1 31.301700592041 178.157501220703 98.467903137207 23 3.116e+09 3.116e+09 0.0302000008523464 6.53999996185303
"11517" 11517 41603172185 3172185 -1 32.1272010803223 178.204605102539 97.8883972167969 81 10979999744 1.152e+10 0.046900000423193 10.2600002288818
"11518" 11518 41603156005 3156005 41603170176 32.9328002929688 177.802093505859 99.2080001831055 96 13009999872 76419997696 0.0586999990046024 29.2800006866455
"11519" 11519 41603174685 3174685 41603170176 32.9364013671875 178.348098754883 99.2077026367188 79 10700000256 6.016e+10 0.061599999666214 22.3899993896484
"11520" 11520 41603176015 3176015 41603170176 32.8204002380371 178.499298095703 99.5913009643555 132 17890000896 1181000007680 0.0922999978065491 100.800003051758
"11521" 11521 41603182495 3182495 41603170176 32.7587013244629 178.62809753418 99.143798828125 157 21269999616 75069997056 0.0768000036478043 21.5400009155273
"11522" 11522 41603176835 3176835 41603170176 32.5731010437012 178.649505615234 98.9321975708008 365 49459998720 79540002816 0.0846000015735626 18.1200008392334
"11523" 11523 41603167955 3167955 41603170176 32.5499992370605 178.676498413086 98.5358963012695 623 84420001792 114200002560 0.0993999987840652 24.2600002288818
"11524" 11524 41603179525 3179525 41603170176 32.5539016723633 178.521697998047 98.6037979125977 171 23170000896 32380000256 0.0579000003635883 29.4300003051758
"11525" 11525 41603179225 3179225 -1 32.6694984436035 178.289001464844 98.018798828125 76 10300000256 13009999872 0.0487999990582466 14.6999998092651
"11526" 11526 41603180505 3180505 41603170176 32.3432998657227 179.386795043945 99.1988983154297 28 3793999872 6232999936 0.0372000001370907 14.1700000762939
"11527" 11527 41603182305 3182305 41603170176 33.2258987426758 178.930603027344 99.3508987426758 316 42820001792 372600012800 0.0754000023007393 18.6200008392334
"11528" 11528 41603159045 3159045 41603170176 33.6641006469727 178.833892822266 99.6044998168945 196 2.656e+10 6052000038912 0.0533000007271767 51.4500007629395
"11529" 11529 41603169805 3169805 41603170176 33.8324012756348 178.831802368164 99.5599975585938 96 13009999872 47289999360 0.0353999994695187 39.5
"11530" 11530 41603150275 3150275 -1 34.7122993469238 179.421295166016 98.6372985839844 53 7182000128 7317000192 0.0403000004589558 12.6000003814697
"11531" 11531 41603178975 3178975 41603170176 34.6969985961914 179.299301147461 99.5362014770508 166 22489999360 27779999744 0.059799998998642 20.7800006866455
"11532" 11532 41603180275 3180275 -1 34.9818992614746 177.794296264648 99.2432022094727 3866 523799986176 713600008192 0.182199999690056 16.1700000762939
"11533" 11533 41603177785 3177785 41603170176 33.3899993896484 178.692993164062 98.8817977905273 36 4878000128 6.504e+09 0.0211999993771315 5.01800012588501
"11534" 11534 41603171575 3171575 41603170176 33.7729988098145 178.090805053711 99.0690002441406 114 15450000384 50539999232 0.048200000077486 21.25
"11535" 11535 41603180545 3180545 41603170176 33.9578018188477 177.879104614258 99.4068984985352 140 18969999360 8326999965696 0.10639999806881 58.5200004577637
"11536" 11536 41603173415 3173415 41603170176 33.7507019042969 177.947296142578 99.3649978637695 108 14629999616 115299999744 0.0410999990999699 26.1200008392334
"11537" 11537 41603167295 3167295 41603170176 33.8689994812012 178.153396606445 99.3085021972656 140 18969999360 371800014848 0.095600001513958 46.7700004577637
"11538" 11538 41603173695 3173695 41603170176 33.3700981140137 178.188293457031 99.4008026123047 67 9079000064 43220000768 0.0392000004649162 31.6100006103516
"11539" 11539 41603176825 3176825 41603170176 33.5998992919922 177.844802856445 99.9206008911133 32 4.336e+09 22090000384 0.0238000005483627 4.80000019073486
"11540" 11540 41603180555 3180555 41603170176 34.1585998535156 178.088302612305 99.6412963867188 50 6775000064 297400008704 0.0384999997913837 36
"11541" 11541 41603182515 3182515 41603170176 34.0744018554688 178.31640625 99.7386016845703 85 1.152e+10 97970003968 0.0417999997735023 27.2600002288818
"11542" 11542 41603165785 3165785 41603170176 33.853199005127 178.64729309082 99.8414001464844 117 15850000384 135599996928 0.0445000007748604 16.9699993133545
"11543" 11543 41603158525 3158525 41603170176 33.8223991394043 178.615097045898 99.926399230957 56 7587999744 523600003072 0.0434999987483025 34.5699996948242
"11544" 11544 41603153455 3153455 41603170176 33.6258010864258 178.415893554688 99.7606964111328 58 7858999808 3.184e+10 0.0208000000566244 10.9499998092651
"11545" 11545 41605001465 5001465 41603170176 34.1133995056152 178.098205566406 100.137802124023 43 5826999808 15989999616 0.023700000718236 11.1800003051758
"11546" 11546 41604997495 4997495 41603170176 33.9565010070801 178.902603149414 100.000999450684 124 1.68e+10 167199997952 0.0635000020265579 31.4200000762939
"11547" 11547 41603162105 3162105 41603170176 34.0308990478516 178.880493164062 99.64990234375 46 6232999936 69509996544 0.031300000846386 18.1100006103516
"11548" 11548 41603154475 3154475 41603170176 34.0891990661621 179.134399414062 99.8492965698242 37 5014000128 9079000064 0.0154999997466803 9.5939998626709
"11549" 11549 41604995335 4995335 41603170176 33.997200012207 179.08219909668 100.026702880859 251 34009999360 407399989248 0.0883999988436699 27.9200000762939
"11550" 11550 41603177075 3177075 41603170176 33.5079002380371 178.873397827148 99.7093963623047 81 10979999744 332500008960 0.0291000008583069 35.6100006103516
"11551" 11551 41603166515 3166515 41603170176 33.372501373291 178.953506469727 99.6948013305664 590 79949996032 4761999900672 0.0838000029325485 59.0999984741211
"11552" 11552 41605001155 5001155 41603170176 33.4788017272949 178.864303588867 100.229499816895 33 4.472e+09 6097999872 0.0156999994069338 13.1800003051758
"11553" 11553 41603180135 3180135 41603170176 33.5667991638184 179.226593017578 99.840202331543 43 5826999808 356900012032 0.0240000002086163 16.7900009155273
"11554" 11554 41603181225 3181225 41603170176 33.2639007568359 179.409301757812 99.8052978515625 148 20049999872 5810000232448 0.198100000619888 209.300003051758
"11555" 11555 41604997205 4997205 41603170176 34.3554000854492 178.279006958008 100.000297546387 114 15450000384 36039999488 0.0386999994516373 13.710000038147
"11556" 11556 41605000655 5000655 41603170176 34.198600769043 178.027801513672 100.091102600098 151 20459999232 2050000027648 0.16889999806881 133.399993896484
"11557" 11557 41603177085 3177085 -1 34.2577018737793 177.209899902344 99.7488021850586 129 17479999488 2.304e+10 0.0590000003576279 30.5799999237061
"11558" 11558 41604998325 4998325 -1 34.2731018066406 176.799499511719 100.303199768066 1135 153799999488 203499995136 0.122100003063679 5.6230001449585
"11559" 11559 41604995395 4995395 -1 35.1380996704102 177.316192626953 100.562698364258 75 1.016e+10 10570000384 0.045499999076128 10.6499996185303
"11560" 11560 41604995595 4995595 -1 34.3255004882812 176.640594482422 100.726097106934 72 9756000256 12469999616 0.048200000077486 9.71000003814697
"11561" 11561 41605007435 5007435 -1 34.3487014770508 176.538696289062 100.201301574707 131 17749999616 19650000896 0.0560000017285347 20.4500007629395
"11562" 11562 41605009475 5009475 -1 34.2224998474121 176.562393188477 100.039100646973 20 2710000128 3.116e+09 0.0303000006824732 4.90299987792969
"11563" 11563 41603167645 3167645 41603171913 34.1054992675781 176.03239440918 99.940299987793 50 6775000064 147799998464 0.0746000036597252 68.8399963378906
"11564" 11564 41605018435 5018435 -1 33.5619010925293 176.351104736328 100.467002868652 282 38209998848 60430000128 0.0813999995589256 16.0400009155273
"11565" 11565 41604996615 4996615 -1 33.7369003295898 176.343505859375 100.085098266602 168 22759999488 24660000768 0.0604000017046928 30.3299999237061
"11566" 11566 41605016805 5016805 -1 34.078800201416 176.650405883789 100.404998779297 68 9214000128 19650000896 0.0560000017285347 19.0100002288818
"11567" 11567 41605008535 5008535 41605015218 34.021598815918 176.447998046875 100.719703674316 75 1.016e+10 25739999232 0.0557000003755093 53.310001373291
"11568" 11568 41605013695 5013695 -1 33.7999000549316 176.085494995117 100.965599060059 54 7317000192 7317000192 0.0403000004589558 15.4399995803833
"11569" 11569 41605014695 5014695 -1 33.6337013244629 176.600494384766 101.354202270508 553 74930003968 96210001920 0.0949999988079071 20.1399993896484
"11570" 11570 41605013685 5013685 41605014666 33.524600982666 177.097198486328 100.736396789551 115 15580000256 2696000045056 0.0417999997735023 26.8299999237061
"11571" 11571 41605012695 5012695 41605014666 33.6744995117188 176.826904296875 100.692802429199 131 17749999616 2591999918080 0.143700003623962 302.899993896484
"11572" 11572 41605013185 5013185 41605014666 33.6925010681152 177.02619934082 100.646499633789 103 13959999488 2633000026112 0.129399999976158 46.6199989318848
"11573" 11573 41605014175 5014175 41605014666 33.9342002868652 176.811599731445 100.995597839355 46 6232999936 10840000512 0.0423999987542629 25.9400005340576
"11574" 11574 41605008095 5008095 -1 33.9062004089355 177.018600463867 100.432899475098 78 10570000384 12600000512 0.0483000017702579 29.0699996948242
"11575" 11575 41603182295 3182295 -1 33.3157005310059 176.91650390625 99.6709976196289 156 21140000768 28459999232 0.0632999986410141 25.2299995422363
"11576" 11576 41603151305 3151305 41603170176 33.9830017089844 177.280303955078 99.7472991943359 486 65849999360 96480002048 0.092799998819828 15.1199998855591
"11577" 11577 41603171905 3171905 41603170176 34.1411018371582 177.649307250977 99.7771987915039 75 1.016e+10 1219999956992 0.119699999690056 86.6399993896484
"11578" 11578 41603170555 3170555 41603170176 33.3488006591797 177.294006347656 99.7530975341797 66 8942999552 18840000512 0.0414000004529953 37.5099983215332
"11579" 11579 41603182545 3182545 41603170176 33.2439994812012 177.587493896484 99.3320007324219 42 5690999808 20600000512 0.033500000834465 2.32299995422363
"11580" 11580 41603181975 3181975 41603170176 33.3172988891602 177.461898803711 99.1803970336914 1932 261800001536 753500028928 0.164299994707108 26.1100006103516
"11581" 11581 41603177375 3177375 41603170176 33.3485984802246 177.184097290039 99.3665008544922 71 9621000192 1.504e+10 0.0480000004172325 42.1500015258789
"11582" 11582 41603181545 3181545 -1 33.9908981323242 176.870193481445 98.7289962768555 6527 884399996928 1713999970304 0.247899994254112 11.6099996566772
"11583" 11583 41603178425 3178425 -1 33.7263984680176 177.260894775391 98.4669036865234 47 6368999936 9891999744 0.044599998742342 10.960000038147
"11584" 11584 41603174025 3174025 41603179846 34.9118995666504 177.680603027344 98.4150009155273 64 8.672e+09 9756000256 0.0386999994516373 29.75
"11585" 11585 41603182155 3182155 -1 35.0060005187988 177.049301147461 98.4830017089844 66 8942999552 9349999616 0.0438000001013279 9.16300010681152
"11586" 11586 41603150755 3150755 -1 34.6608009338379 176.801605224609 98.5243988037109 1609 217999998976 276199997440 0.135199993848801 7.54199981689453
"11587" 11587 41603178645 3178645 41603177381 34.5318984985352 177.567398071289 99.2106018066406 82 11109999616 28729999360 0.00650000013411045 2.73799991607666
"11588" 11588 41603180415 3180415 -1 34.3945007324219 177.379592895508 99.0550994873047 64 8.672e+09 3.808e+10 0.0697999969124794 45.6100006103516
"11589" 11589 41603179035 3179035 -1 34.8894996643066 177.577697753906 99.3701019287109 169 22900000768 29130000384 0.0637999996542931 33.3400001525879
"11590" 11590 41603176075 3176075 -1 35.1208000183105 177.424896240234 99.53759765625 1369 185499992064 212999995392 0.12389999628067 23.5300006866455
"11591" 11591 41603181425 3181425 -1 34.1529006958008 176.248001098633 98.310302734375 54 7317000192 8265999872 0.0419999994337559 27.2199993133545
"11592" 11592 41603168755 3168755 -1 34.1745986938477 176.358505249023 98.0882034301758 65 8807999488 9891999744 0.0445000007748604 22.9500007629395
"11593" 11593 41603181325 3181325 -1 33.3227005004883 176.62890625 98.0431976318359 520 70459998208 88209997824 0.0922999978065491 22.5599994659424
"11594" 11594 41603182615 3182615 -1 33.4317016601562 175.88330078125 98.8554000854492 246 33329999872 38209998848 0.0698999986052513 27.8700008392334
"11595" 11595 41603181745 3181745 -1 32.771598815918 176.19970703125 99.1307983398438 1766 239300001792 272800006144 0.134499996900558 28.9599990844727
"11596" 11596 41603179385 3179385 -1 33.0071983337402 176.749694824219 99.4111022949219 86 11649999872 14499999744 0.0504000000655651 12.1400003433228
"11597" 11597 41603181865 3181865 -1 33.0168991088867 175.804000854492 98.9496002197266 89 12060000256 13550000128 0.049600001424551 29.3799991607666
"11598" 11598 41603182635 3182635 -1 32.3530006408691 177.512100219727 98.3283996582031 69 9349999616 10840000512 0.0458999983966351 29.4400005340576
"11599" 11599 41603181115 3181115 -1 32.4290008544922 176.807006835938 97.6981964111328 57 7724000256 7994999808 0.0414999984204769 69.9499969482422
"11600" 11600 41603181655 3181655 -1 32.5153007507324 177.241592407227 98.5716018676758 81 10979999744 12060000256 0.0476000010967255 10.8999996185303
"11601" 11601 41603182675 3182675 -1 32.4658012390137 176.867492675781 98.5628967285156 122 16529999872 22630000640 0.0586999990046024 16.4400005340576
"11602" 11602 41603170605 3170605 41603170176 32.9858016967773 177.63459777832 99.1181030273438 150 2.032e+10 56369999872 0.0529000014066696 19.3799991607666
"11603" 11603 41603149635 3149635 -1 31.7553997039795 177.598098754883 99.1082000732422 237 32110000128 36320002048 0.0687000006437302 23.1299991607666
"11604" 11604 41603149055 3149055 -1 32.084300994873 177.631301879883 99.1167984008789 4275 579300032512 1147000061952 0.164800003170967 11.1300001144409
"11605" 11605 41603172175 3172175 -1 31.565299987793 177.399200439453 97.7599029541016 131 17749999616 18289999872 0.0546000003814697 16.3999996185303
"11606" 11606 41605003665 5003665 -1 32.2088012695312 177.418701171875 100.088302612305 83 11249999872 14629999616 0.0507000014185905 18.5200004577637
"11607" 11607 41603151315 3151315 -1 31.968599319458 177.529693603516 99.6587982177734 31 4200999936 4.472e+09 0.0342000015079975 10.0600004196167
"11608" 11608 41603179005 3179005 -1 32.6943016052246 176.920196533203 99.9626998901367 44 5961999872 11109999616 0.0461999997496605 62.5
"11609" 11609 41604996115 4996115 41603170176 32.8400993347168 177.720901489258 100.005798339844 293 39700000768 8.32e+10 0.0847999975085258 27.0499992370605
"11610" 11610 41605006195 5006195 -1 32.815299987793 177.28059387207 100.287803649902 116 15719999488 25200001024 0.060699999332428 16.2700004577637
"11611" 11611 41605008175 5008175 -1 32.4580001831055 177.202896118164 100.336303710938 63 8536999936 11109999616 0.0463000014424324 31.5900001525879
"11612" 11612 41604995405 4995405 -1 31.7558994293213 177.231506347656 100.594100952148 23 3.116e+09 3.388e+09 0.031199999153614 4.60799980163574
"11613" 11613 41603149585 3149585 -1 32.9868011474609 173.612701416016 97.6688003540039 50 6775000064 8129999872 0.0416000001132488 10.710000038147
"11614" 11614 41603182685 3182685 -1 32.8488998413086 174.586700439453 99.2401962280273 155 20999999488 21140000768 0.0573999993503094 33.1699981689453
"11615" 11615 41603182595 3182595 -1 32.8480987548828 175.69140625 99.3479995727539 22 2980999936 2980999936 0.029899999499321 6.85699987411499
"11616" 11616 41603150705 3150705 -1 32.8993988037109 173.906692504883 97.7655029296875 386 52300001280 54200000512 0.0784000009298325 10.3199996948242
"11617" 11617 41603175235 3175235 -1 33.7304000854492 175.147796630859 99.3831024169922 26 3523000064 3523000064 0.0315999984741211 5.25099992752075
"11618" 11618 41603177025 3177025 -1 33.9207000732422 172.593795776367 99.5615005493164 372 50410000384 50950000640 0.0768999978899956 5.83199977874756
"11619" 11619 41605002275 5002275 -1 34.2967987060547 173.051406860352 100.435203552246 21 2846000128 2846000128 0.0294000003486872 3.65300011634827
"11620" 11620 41605001085 5001085 -1 33.4920997619629 172.362503051758 100.216903686523 48268 6539999969280 6637999882240 0.389099985361099 8.41899967193604
"11621" 11621 41605004315 5004315 -1 33.4532012939453 173.656692504883 100.149101257324 166 22489999360 22759999488 0.0588000006973743 9.8459997177124
"11622" 11622 41605005735 5005735 41605006122 33.6147003173828 173.798400878906 100.745300292969 30 4064999936 7182000128 0.0388999991118908 15.4700002670288
"11623" 11623 41605002015 5002015 -1 34.3202018737793 174.163803100586 100.691596984863 45 6097999872 6232999936 0.0381999984383583 45.1800003051758
"11624" 11624 41605002585 5002585 -1 34.0946006774902 174.28059387207 100.610801696777 61 8265999872 9621000192 0.0441000014543533 14.460000038147
"11625" 11625 41605000845 5000845 -1 34.1655006408691 174.012496948242 101.001098632812 684 92680003584 95530000384 0.0948000028729439 16.6599998474121
"11626" 11626 41604998665 4998665 -1 34.0906982421875 174.399002075195 100.177299499512 31 4200999936 4200999936 0.0333999991416931 9.00399971008301
"11627" 11627 41603168395 3168395 -1 34.6595993041992 174.940795898438 99.7620010375977 249 33739999232 35100000256 0.0679000020027161 8.11299991607666
"11628" 11628 41603165405 3165405 -1 34.1404991149902 175.693695068359 99.6146011352539 197 26690000896 31979999232 0.0658999979496002 35.6300010681152
"11629" 11629 41605004995 5004995 -1 33.6593017578125 175.076095581055 101.305603027344 84 11379999744 1.152e+10 0.0467999987304211 6.55499982833862
"11630" 11630 41605008115 5008115 -1 36.8963012695312 174.562103271484 100.076499938965 23 3.116e+09 3.116e+09 0.0303000006824732 6.84999990463257
"11631" 11631 41605002935 5002935 -1 35.353401184082 174.481704711914 101.112800598145 20 2710000128 2710000128 0.0288999993354082 13.1000003814697
"11632" 11632 41603155065 3155065 -1 37.9622993469238 175.228698730469 99.7228012084961 35 4743000064 4743000064 0.0348999984562397 19.5100002288818
"11633" 11633 41605012245 5012245 -1 38.4007987976074 175.048004150391 100.01000213623 72 9756000256 9891999744 0.0443999990820885 25.4400005340576
"11634" 11634 41603153485 3153485 -1 38.4108009338379 175.702499389648 99.6300964355469 267 36180000768 37129998336 0.069300003349781 9.97799968719482
"11635" 11635 41603161305 3161305 -1 38.198299407959 174.202392578125 99.1175003051758 31 4200999936 4200999936 0.033500000834465 10.5799999237061
"11636" 11636 41603153495 3153495 -1 38.8274002075195 175.287002563477 99.5725021362305 24 3.252e+09 3.388e+09 0.031199999153614 8.03699970245361
"11637" 11637 41603152405 3152405 -1 38.6227989196777 175.468307495117 98.6978988647461 71 9621000192 10030000128 0.0447000004351139 13.3299999237061
"11638" 11638 41603159455 3159455 -1 39.0219993591309 175.45719909668 98.1509017944336 21 2846000128 2980999936 0.029899999499321 4.43200016021729
"11639" 11639 41603165385 3165385 -1 38.9217987060547 174.917404174805 98.0345993041992 38 5149000192 6775000064 0.0392999984323978 13.960000038147
"11640" 11640 41603179535 3179535 -1 38.9917984008789 174.591995239258 98.3065032958984 299 40519999488 47559999488 0.0751999989151955 41.4199981689453
"11641" 11641 41603175245 3175245 41603172532 38.9219017028809 174.581207275391 97.821403503418 62 8400999936 15450000384 0.044599998742342 17
"11642" 11642 41603176335 3176335 -1 37.4608001708984 175.233200073242 98.1744003295898 44 5961999872 6232999936 0.0381999984383583 7.8289999961853
"11643" 11643 41603159065 3159065 41603159054 37.5578994750977 175.169097900391 99.0167999267578 117 15850000384 18160001024 0.0522000007331371 40.189998626709
"11644" 11644 41603155075 3155075 41603159054 37.662899017334 175.383697509766 99.1648025512695 69 9349999616 28729999360 0.0458999983966351 42.75
"11645" 11645 41603164195 3164195 41603159054 37.4463996887207 175.564804077148 99.407600402832 656 88889999360 1171999948800 0.112800002098083 38.560001373291
"11646" 11646 41603175455 3175455 -1 35.1586990356445 173.348007202148 97.9201965332031 113 15310000128 15450000384 0.0516000017523766 10.4300003051758
"11647" 11647 41603161195 3161195 -1 35.2500991821289 174.20329284668 97.9225006103516 33 4.472e+09 4743000064 0.0348999984562397 9.6269998550415
"11648" 11648 41603170125 3170125 -1 36.6236991882324 175.228302001953 97.7921981811523 70 9484999680 9484999680 0.0439000017940998 12.6800003051758
"11649" 11649 41603179825 3179825 -1 36.8324012756348 175.147994995117 98.9593963623047 43 5826999808 6097999872 0.0379000008106232 20.6100006103516
"11650" 11650 41603157075 3157075 -1 37.0980987548828 175.482604980469 99.0710983276367 31 4200999936 4.336e+09 0.0337999984622002 12.8599996566772
"11651" 11651 41603178965 3178965 -1 35.8297996520996 175.557098388672 98.9095993041992 29 3929999872 4.336e+09 0.0337999984622002 3.99300003051758
"11652" 11652 41603166085 3166085 -1 35.3977012634277 175.025405883789 97.9691009521484 22 2980999936 2980999936 0.0302000008523464 17.7099990844727
"11653" 11653 41603180815 3180815 -1 36.1174011230469 176.708892822266 97.8447036743164 82 11109999616 12869999616 0.0485999993979931 19.8500003814697
"11654" 11654 41603151885 3151885 -1 35.3240013122559 176.591094970703 99.030403137207 65 8807999488 9484999680 0.0439999997615814 7.85400009155273
"11655" 11655 41603182365 3182365 -1 35.9603004455566 177.158004760742 99.4003982543945 166 22489999360 23170000896 0.0590999983251095 18.3099994659424
